ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,mortgage_rate,mortgage_rate_lower,mortgage_rate_upper,tax,tax_lower,tax_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,County
2016-10-31,118634.82809454133,106238.00393199128,118541.1798264211,118634.82809454133,118634.82809454133,-6380.4536155534515,-6380.4536155534515,-6380.4536155534515,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,183.0329846879372,183.0329846879372,183.0329846879372,0.0,0.0,0.0,112254.37447898788,Albany
2016-11-30,118994.02578895942,107155.73065018316,118946.50381735757,118994.02578895942,118994.02578895942,-6195.6801717182525,-6195.6801717182525,-6195.6801717182525,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,367.80642852313616,367.80642852313616,367.80642852313616,0.0,0.0,0.0,112798.34561724117,Albany
2016-12-31,119365.19673985812,107213.5999740286,119116.25050535258,119365.19673985812,119365.19673985812,-6570.5407862624525,-6570.5407862624525,-6570.5407862624525,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-7.054186021063712,-7.054186021063712,-7.054186021063712,0.0,0.0,0.0,112794.65595359566,Albany
2017-01-31,119736.36769075684,107694.57915682723,119517.46608714348,119736.36769075684,119736.36769075684,-6318.422594695588,-6318.422594695588,-6318.422594695588,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,245.06400554580077,245.06400554580077,245.06400554580077,0.0,0.0,0.0,113417.94509606126,Albany
2017-02-28,120056.99485774411,107790.90828000248,119632.25307796085,120056.99485774411,120056.99485774411,-6409.5994515810735,-6409.5994515810735,-6409.5994515810735,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,153.88714866031503,153.88714866031503,153.88714866031503,0.0,0.0,0.0,113647.39540616304,Albany
2017-03-31,120411.97493548,107929.84090515357,120567.49260238349,120411.97493548,120411.97493548,-6353.57710142443,-6353.57710142443,-6353.57710142443,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,209.90949881695903,209.90949881695903,209.90949881695903,0.0,0.0,0.0,114058.39783405558,Albany
2017-04-30,120755.50404296633,108109.89964491744,120487.57091065546,120755.50404296633,120755.50404296633,-6545.695284706421,-6545.695284706421,-6545.695284706421,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,17.791315534968298,17.791315534968298,17.791315534968298,0.0,0.0,0.0,114209.80875825991,Albany
2017-05-31,121110.48412070223,108164.15789691143,120438.67653915726,121110.48412070223,121110.48412070223,-6615.133458170931,-6615.133458170931,-6615.133458170931,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-51.64685792954169,-51.64685792954169,-51.64685792954169,0.0,0.0,0.0,114495.3506625313,Albany
2017-06-30,121454.01322818856,108775.33348171278,120974.82181959359,121454.01322818856,121454.01322818856,-6409.148040422116,-6409.148040422116,-6409.148040422116,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,154.3385598192727,154.3385598192727,154.3385598192727,0.0,0.0,0.0,115044.86518776644,Albany
2017-07-31,121801.09439365628,109357.90749156973,121448.92496906193,121801.09439365628,121801.09439365628,-6533.679107801304,-6533.679107801304,-6533.679107801304,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,29.80749244008555,29.80749244008555,29.80749244008555,0.0,0.0,0.0,115267.41528585498,Albany
2017-08-31,122148.175559124,109064.73938422835,121156.62318240521,122148.175559124,122148.175559124,-6786.489190624153,-6786.489190624153,-6786.489190624153,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-223.00259038276488,-223.00259038276488,-223.00259038276488,0.0,0.0,0.0,115361.68636849985,Albany
2017-09-30,122484.06055796376,108660.3410524258,121332.95797671619,122484.06055796376,122484.06055796376,-7625.814334162748,-7625.814334162748,-7625.814334162748,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-1062.32773392136,-1062.32773392136,-1062.32773392136,0.0,0.0,0.0,114858.24622380102,Albany
2017-10-31,122831.14172343149,110308.77312632868,122270.26538975214,122831.14172343149,122831.14172343149,-6371.267594464346,-6371.267594464346,-6371.267594464346,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,192.21900577704298,192.21900577704298,192.21900577704298,0.0,0.0,0.0,116459.87412896715,Albany
2017-11-30,123166.06895483479,111016.08246707477,123152.74896503019,123166.06895483479,123166.06895483479,-6197.230032265881,-6197.230032265881,-6197.230032265881,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,366.25656797550744,366.25656797550744,366.25656797550744,0.0,0.0,0.0,116968.8389225689,Albany
2017-12-31,123512.16042728488,110965.66585614742,122821.5304255845,123512.16042728488,123512.16042728488,-6574.813808578874,-6574.813808578874,-6574.813808578874,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-11.327208337485523,-11.327208337485523,-11.327208337485523,0.0,0.0,0.0,116937.34661870601,Albany
2018-01-31,123858.25189973497,111657.79413018822,123781.83815790116,123858.25189973497,123858.25189973497,-6319.152070095023,-6319.152070095023,-6319.152070095023,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,244.33453014636524,244.33453014636524,244.33453014636524,0.0,0.0,0.0,117539.09982963995,Albany
2018-02-28,124170.85064904473,111881.56856031675,123567.03661883427,124170.85064904473,124170.85064904473,-6413.774349527318,-6413.774349527318,-6413.774349527318,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,149.7122507140708,149.7122507140708,149.7122507140708,0.0,0.0,0.0,117757.07629951742,Albany
2018-03-31,124523.77964793025,112299.24149158059,124551.75636391717,124523.77964793025,124523.77964793025,-6351.38688881766,-6351.38688881766,-6351.38688881766,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,212.09971142372888,212.09971142372888,212.09971142372888,0.0,0.0,0.0,118172.39275911258,Albany
2018-04-30,124865.32384040009,111988.30240665919,124922.70335369669,124865.32384040009,124865.32384040009,-6542.080159225616,-6542.080159225616,-6542.080159225616,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,21.406441015773517,21.406441015773517,21.406441015773517,0.0,0.0,0.0,118323.24368117447,Albany
2018-05-31,125218.25283928562,112919.86305715803,124690.11850369474,125218.25283928562,125218.25283928562,-6609.994901806318,-6609.994901806318,-6609.994901806318,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-46.50830156492944,-46.50830156492944,-46.50830156492944,0.0,0.0,0.0,118608.2579374793,Albany
2018-06-30,125559.79703175546,113187.60018653369,125437.99056636379,125559.79703175546,125559.79703175546,-6407.5835043321995,-6407.5835043321995,-6407.5835043321995,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,155.90309590918972,155.90309590918972,155.90309590918972,0.0,0.0,0.0,119152.21352742326,Albany
2018-07-31,125928.11601428017,113837.10406000455,125660.69518928157,125928.11601428017,125928.11601428017,-6537.334225425544,-6537.334225425544,-6537.334225425544,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,26.15237481584456,26.15237481584456,26.15237481584456,0.0,0.0,0.0,119390.78178885463,Albany
2018-08-31,126296.43499680488,113324.73727159266,125394.42457389642,126296.43499680488,126296.43499680488,-6795.8339794922385,-6795.8339794922385,-6795.8339794922385,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-232.34737925085048,-232.34737925085048,-232.34737925085048,0.0,0.0,0.0,119500.60101731264,Albany
2018-09-30,126652.8727218288,112443.6110087274,125584.58722966192,126652.8727218288,126652.8727218288,-7622.375746262362,-7622.375746262362,-7622.375746262362,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-1058.8891460209727,-1058.8891460209727,-1058.8891460209727,0.0,0.0,0.0,119030.49697556644,Albany
2018-10-31,127021.19170435352,114449.51250091264,126659.44138394356,127021.19170435352,127021.19170435352,-6362.278118955213,-6362.278118955213,-6362.278118955213,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,201.2084812861757,201.2084812861757,201.2084812861757,0.0,0.0,0.0,120658.9135853983,Albany
2018-11-30,127401.40906955021,115023.35012700199,126821.67346397272,127401.40906955021,127401.40906955021,-6199.145085072284,-6199.145085072284,-6199.145085072284,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,364.34151516910504,364.34151516910504,364.34151516910504,0.0,0.0,0.0,121202.26398447792,Albany
2018-12-31,127794.30034692015,114832.61354351531,126859.33480276678,127794.30034692015,127794.30034692015,-6579.064064651382,-6579.064064651382,-6579.064064651382,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-15.577464409993201,-15.577464409993201,-15.577464409993201,0.0,0.0,0.0,121215.23628226877,Albany
2019-01-31,128187.19162429008,115527.27031296708,128315.70290811178,128187.19162429008,128187.19162429008,-6319.9543207313145,-6319.9543207313145,-6319.9543207313145,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,243.5322795100751,243.5322795100751,243.5322795100751,0.0,0.0,0.0,121867.23730355877,Albany
2019-02-28,128542.06116514036,115960.7169563297,128327.19498079318,128542.06116514036,128542.06116514036,-6417.8279182855085,-6417.8279182855085,-6417.8279182855085,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,145.65868195588084,145.65868195588084,145.65868195588084,0.0,0.0,0.0,122124.23324685486,Albany
2019-03-31,128969.12268488288,116444.28377942443,128640.7534032782,128969.12268488288,128969.12268488288,-6349.085824025085,-6349.085824025085,-6349.085824025085,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,214.4007762163036,214.4007762163036,214.4007762163036,0.0,0.0,0.0,122620.0368608578,Albany
2019-04-30,129382.40802656916,117186.05248618704,128494.36970254603,129382.40802656916,129382.40802656916,-6538.372976687197,-6538.372976687197,-6538.372976687197,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,25.11362355419166,25.11362355419166,25.11362355419166,0.0,0.0,0.0,122844.03504988196,Albany
2019-05-31,129809.46954631168,116966.21462294327,129277.69332671739,129809.46954631168,129809.46954631168,-6604.872024074128,-6604.872024074128,-6604.872024074128,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-41.38542383273941,-41.38542383273941,-41.38542383273941,0.0,0.0,0.0,123204.59752223756,Albany
2019-06-30,130222.75488799799,117765.4082629576,129873.4050101391,130222.75488799799,130222.75488799799,-6406.305902714344,-6406.305902714344,-6406.305902714344,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,157.18069752704477,157.18069752704477,157.18069752704477,0.0,0.0,0.0,123816.44898528364,Albany
2019-07-31,130694.06278943455,118192.01478364064,129857.03201155062,130694.06278943455,130694.06278943455,-6541.217460275247,-6541.217460275247,-6541.217460275247,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,22.269139966142045,22.269139966142045,22.269139966142045,0.0,0.0,0.0,124152.8453291593,Albany
2019-08-31,131165.37069087115,118366.21165581206,130385.42884003805,131165.37069087115,131165.37069087115,-6805.107141023651,-6805.107141023651,-6805.107141023651,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-241.62054078226228,-241.62054078226228,-241.62054078226228,0.0,0.0,0.0,124360.2635498475,Albany
2019-09-30,131621.47511161625,118047.6018325204,130300.01938876125,131621.47511161625,131621.47511161625,-7618.212331844734,-7618.212331844734,-7618.212331844734,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-1054.7257316033451,-1054.7257316033451,-1054.7257316033451,0.0,0.0,0.0,124003.26277977152,Albany
2019-10-31,132092.78301305283,119458.60851345176,131949.8289982856,132092.78301305283,132092.78301305283,-6353.505710297352,-6353.505710297352,-6353.505710297352,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,209.98088994403545,209.98088994403545,209.98088994403545,0.0,0.0,0.0,125739.27730275548,Albany
2019-11-30,132601.44110296288,120167.11638141019,132326.36594885707,132601.44110296288,132601.44110296288,-6201.423923997273,-6201.423923997273,-6201.423923997273,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,362.06267624411504,362.06267624411504,362.06267624411504,0.0,0.0,0.0,126400.01717896562,Albany
2019-12-31,133127.05446253656,120478.35900711322,132426.63707991256,133127.05446253656,133127.05446253656,-6583.2850367040255,-6583.2850367040255,-6583.2850367040255,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-19.798436462637365,-19.798436462637365,-19.798436462637365,0.0,0.0,0.0,126543.76942583254,Albany
2020-01-31,133652.66782211026,121262.31482751002,132874.53156418094,133652.66782211026,133652.66782211026,-6320.826392982124,-6320.826392982124,-6320.826392982124,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,242.66020725926447,242.66020725926447,242.66020725926447,0.0,0.0,0.0,127331.84142912814,Albany
2020-02-29,134144.37064235666,122648.18599735365,134287.07763240678,134144.37064235666,134144.37064235666,-6405.308299007847,-6405.308299007847,-6405.308299007847,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,158.1783012335408,158.1783012335408,158.1783012335408,0.0,0.0,0.0,127739.0623433488,Albany
2020-03-31,134733.79933353837,122079.74511740722,134488.0982640602,134733.79933353837,134733.79933353837,-6355.654984994692,-6355.654984994692,-6355.654984994692,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,207.8316152466964,207.8316152466964,207.8316152466964,0.0,0.0,0.0,128378.14434854368,Albany
2020-04-30,135304.2141959723,122505.19952562072,135003.95977954968,135304.2141959723,135304.2141959723,-6549.213018645037,-6549.213018645037,-6549.213018645037,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,14.2735815963519,14.2735815963519,14.2735815963519,0.0,0.0,0.0,128755.00117732727,Albany
2020-05-31,135893.642887154,123223.79119130636,135339.99925563508,135893.642887154,135893.642887154,-6620.278747307498,-6620.278747307498,-6620.278747307498,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-56.792147066108825,-56.792147066108825,-56.792147066108825,0.0,0.0,0.0,129273.36413984651,Albany
2020-06-30,136464.05774958793,123338.12556840086,135836.63572385424,136464.05774958793,136464.05774958793,-6410.99742568276,-6410.99742568276,-6410.99742568276,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,152.48917455862855,152.48917455862855,152.48917455862855,0.0,0.0,0.0,130053.06032390517,Albany
2020-07-31,137126.36518392107,124149.08696878936,136252.99346497466,137126.36518392107,137126.36518392107,-6530.261973730237,-6530.261973730237,-6530.261973730237,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,33.22462651115138,33.22462651115138,33.22462651115138,0.0,0.0,0.0,130596.10321019083,Albany
2020-08-31,137788.67261825418,125035.37959161012,137173.47264029906,137788.67261825418,137788.67261825418,-6777.091515219568,-6777.091515219568,-6777.091515219568,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-213.60491497817958,-213.60491497817958,-213.60491497817958,0.0,0.0,0.0,131011.58110303461,Albany
2020-09-30,138429.61529664107,124398.11205334697,137023.68688795104,138429.61529664107,138429.61529664107,-7628.5210226016725,-7628.5210226016725,-7628.5210226016725,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-1065.0344223602838,-1065.0344223602838,-1065.0344223602838,0.0,0.0,0.0,130801.0942740394,Albany
2020-10-31,139091.92273097418,126838.91878196016,138500.45768055745,139091.92273097418,139091.92273097418,-6380.453615553408,-6380.453615553408,-6380.453615553408,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,183.03298468797993,183.03298468797993,183.03298468797993,0.0,0.0,0.0,132711.46911542077,Albany
2020-11-30,139811.34060912175,127363.6562490788,139791.00114339395,139811.34060912175,139811.34060912175,-6195.680171718129,-6195.680171718129,-6195.680171718129,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,367.8064285232598,367.8064285232598,367.8064285232598,0.0,0.0,0.0,133615.66043740363,Albany
2020-12-31,140554.73908320756,128009.52399090363,140179.8465629359,140554.73908320756,140554.73908320756,-6570.540786262504,-6570.540786262504,-6570.540786262504,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-7.054186021115126,-7.054186021115126,-7.054186021115126,0.0,0.0,0.0,133984.19829694505,Albany
2021-01-31,141298.1375572934,128789.57115928378,141259.44947109427,141298.1375572934,141298.1375572934,-6318.4225946955985,-6318.4225946955985,-6318.4225946955985,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,245.06400554579042,245.06400554579042,245.06400554579042,0.0,0.0,0.0,134979.71496259782,Albany
2021-02-28,141969.59424356447,129842.33022521144,141487.58786215924,141969.59424356447,141969.59424356447,-6409.599451581165,-6409.599451581165,-6409.599451581165,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,153.88714866022295,153.88714866022295,153.88714866022295,0.0,0.0,0.0,135559.9947919833,Albany
2021-03-31,142800.85906391573,130778.82935755886,142563.8426374853,142800.85906391573,142800.85906391573,-6353.577101424471,-6353.577101424471,-6353.577101424471,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,209.90949881691708,209.90949881691708,209.90949881691708,0.0,0.0,0.0,136447.28196249125,Albany
2021-04-30,143605.30889006215,130922.39562299779,143007.60139602766,143605.30889006215,143605.30889006215,-6545.695284706484,-6545.695284706484,-6545.695284706484,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,17.79131553490441,17.79131553490441,17.79131553490441,0.0,0.0,0.0,137059.61360535567,Albany
2021-05-31,144436.57371041342,131804.73177623766,143889.61622707488,144436.57371041342,144436.57371041342,-6615.1334581709225,-6615.1334581709225,-6615.1334581709225,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-51.646857929534704,-51.646857929534704,-51.646857929534704,0.0,0.0,0.0,137821.4402522425,Albany
2021-06-30,145241.0235365598,132996.36214861608,145130.57604043683,145241.0235365598,145241.0235365598,-6409.148040422047,-6409.148040422047,-6409.148040422047,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,154.33855981934187,154.33855981934187,154.33855981934187,0.0,0.0,0.0,138831.87549613777,Albany
2021-07-31,146072.2883569111,133673.93302375101,145787.6892100711,146072.2883569111,146072.2883569111,-6533.679107801219,-6533.679107801219,-6533.679107801219,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,29.807492440169923,29.807492440169923,29.807492440169923,0.0,0.0,0.0,139538.60924910987,Albany
2021-08-31,146998.3205343139,133455.75410014432,146141.5187402354,146998.3205343139,146998.3205343139,-6786.489190624076,-6786.489190624076,-6786.489190624076,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-223.00259038268752,-223.00259038268752,-223.00259038268752,0.0,0.0,0.0,140211.83134368985,Albany
2021-09-30,147894.48070599406,134162.63180993634,146149.74800224786,147894.48070599406,147894.48070599406,-7625.814334162766,-7625.814334162766,-7625.814334162766,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-1062.3277339213769,-1062.3277339213769,-1062.3277339213769,0.0,0.0,0.0,140268.6663718313,Albany
2021-10-31,148820.51288339685,136254.67146039382,148937.70926898991,148820.51288339685,148820.51288339685,-6371.267594464439,-6371.267594464439,-6371.267594464439,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,192.21900577695027,192.21900577695027,192.21900577695027,0.0,0.0,0.0,142449.2452889324,Albany
2021-11-30,149716.67305507697,137368.16387511,149499.99561734576,149716.67305507697,149716.67305507697,-6197.230032265876,-6197.230032265876,-6197.230032265876,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,366.2565679755138,366.2565679755138,366.2565679755138,0.0,0.0,0.0,143519.4430228111,Albany
2021-12-31,150741.86352420383,137874.24470666485,150181.69869935032,150741.86352420383,150741.86352420383,-6574.813808578869,-6574.813808578869,-6574.813808578869,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,-11.327208337479872,-11.327208337479872,-11.327208337479872,0.0,0.0,0.0,144167.04971562495,Albany
2022-01-31,151767.0539933307,139424.43359887315,151615.319265714,151767.0539933307,151767.0539933307,-6319.152070094981,-6319.152070094981,-6319.152070094981,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,244.33453014640816,244.33453014640816,244.33453014640816,0.0,0.0,0.0,145447.9019232357,Albany
2022-02-28,152693.03248157428,140341.7835004448,152180.44709842151,152693.03248157428,152693.03248157428,-6413.774349527362,-6413.774349527362,-6413.774349527362,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,149.71225071402725,149.71225071402725,149.71225071402725,0.0,0.0,0.0,146279.2581320469,Albany
2022-03-31,153718.22295070114,141467.84731586504,153399.94989378308,153718.22295070114,153718.22295070114,-6351.386888817688,-6351.386888817688,-6351.386888817688,-6563.486600241389,-6563.486600241389,-6563.486600241389,-3793.434181819064,-3793.434181819064,-3793.434181819064,-2770.0524184223245,-2770.0524184223245,-2770.0524184223245,212.09971142370182,212.09971142370182,212.09971142370182,0.0,0.0,0.0,147366.83606188346,Albany
