Year,County,State,Median_Gross_Rent,Median_Home_Value,Median_Property_Tax,Owner_Cost_With_Mortgage,Owner_Cost_Without_Mortgage,Date,Mortgage_Rate,Buy_CF,Rent_CF,Buy_Eligible,Down_Payment_Used
2021,Columbia,New York,992,250600,4502,1213,18332,2021-10,3.07,-14556.0,-11904,True,50120
2021,Columbia,New York,992,250600,4502,1213,18332,2021-11,3.07,-14556.0,-11904,True,50120
2021,Columbia,New York,992,250600,4502,1213,18332,2021-12,3.1,-14556.0,-11904,True,50120
2021,Cortland,New York,811,130000,3843,951,12296,2021-01,2.74,-11412.0,-9732,True,26000
2021,Cortland,New York,811,130000,3843,951,12296,2021-02,2.81,-11412.0,-9732,True,26000
2021,Cortland,New York,811,130000,3843,951,12296,2021-03,3.08,-11412.0,-9732,True,26000
2021,Cortland,New York,811,130000,3843,951,12296,2021-04,3.06,-11412.0,-9732,True,26000
2021,Cortland,New York,811,130000,3843,951,12296,2021-05,2.96,-11412.0,-9732,True,26000
2021,Cortland,New York,811,130000,3843,951,12296,2021-06,2.98,-11412.0,-9732,True,26000
2021,Cortland,New York,811,130000,3843,951,12296,2021-07,2.87,-11412.0,-9732,True,26000
2021,Cortland,New York,811,130000,3843,951,12296,2021-08,2.84,-11412.0,-9732,True,26000
2021,Cortland,New York,811,130000,3843,951,12296,2021-09,2.9,-11412.0,-9732,True,26000
2021,Cortland,New York,811,130000,3843,951,12296,2021-10,3.07,-11412.0,-9732,True,26000
2021,Cortland,New York,811,130000,3843,951,12296,2021-11,3.07,-11412.0,-9732,True,26000
2021,Cortland,New York,811,130000,3843,951,12296,2021-12,3.1,-11412.0,-9732,True,26000
2021,Delaware,New York,723,147600,2812,808,14054,2021-01,2.74,-9696.0,-8676,True,29520
2021,Delaware,New York,723,147600,2812,808,14054,2021-02,2.81,-9696.0,-8676,True,29520
2021,Delaware,New York,723,147600,2812,808,14054,2021-03,3.08,-9696.0,-8676,True,29520
2021,Delaware,New York,723,147600,2812,808,14054,2021-04,3.06,-9696.0,-8676,True,29520
2021,Delaware,New York,723,147600,2812,808,14054,2021-05,2.96,-9696.0,-8676,True,29520
2021,Delaware,New York,723,147600,2812,808,14054,2021-06,2.98,-9696.0,-8676,True,29520
2021,Delaware,New York,723,147600,2812,808,14054,2021-07,2.87,-9696.0,-8676,True,29520
2021,Delaware,New York,723,147600,2812,808,14054,2021-08,2.84,-9696.0,-8676,True,29520
2021,Delaware,New York,723,147600,2812,808,14054,2021-09,2.9,-9696.0,-8676,True,29520
2021,Delaware,New York,723,147600,2812,808,14054,2021-10,3.07,-9696.0,-8676,True,29520
2021,Delaware,New York,723,147600,2812,808,14054,2021-11,3.07,-9696.0,-8676,True,29520
2021,Delaware,New York,723,147600,2812,808,14054,2021-12,3.1,-9696.0,-8676,True,29520
2021,Dutchess,New York,1314,304600,6674,1770,76956,2021-01,2.74,-21240.0,-15768,True,60920
2021,Dutchess,New York,1314,304600,6674,1770,76956,2021-02,2.81,-21240.0,-15768,True,60920
2021,Dutchess,New York,1314,304600,6674,1770,76956,2021-03,3.08,-21240.0,-15768,True,60920
2021,Dutchess,New York,1314,304600,6674,1770,76956,2021-04,3.06,-21240.0,-15768,True,60920
2021,Dutchess,New York,1314,304600,6674,1770,76956,2021-05,2.96,-21240.0,-15768,True,60920
2021,Dutchess,New York,1314,304600,6674,1770,76956,2021-06,2.98,-21240.0,-15768,True,60920
2021,Dutchess,New York,1314,304600,6674,1770,76956,2021-07,2.87,-21240.0,-15768,True,60920
2021,Dutchess,New York,1314,304600,6674,1770,76956,2021-08,2.84,-21240.0,-15768,True,60920
2021,Dutchess,New York,1314,304600,6674,1770,76956,2021-09,2.9,-21240.0,-15768,True,60920
2021,Dutchess,New York,1314,304600,6674,1770,76956,2021-10,3.07,-21240.0,-15768,True,60920
2021,Dutchess,New York,1314,304600,6674,1770,76956,2021-11,3.07,-21240.0,-15768,True,60920
2021,Dutchess,New York,1314,304600,6674,1770,76956,2021-12,3.1,-21240.0,-15768,True,60920
2021,Erie,New York,893,169100,4107,1014,262725,2021-01,2.74,-12168.0,-10716,True,33820
2021,Erie,New York,893,169100,4107,1014,262725,2021-02,2.81,-12168.0,-10716,True,33820
2021,Erie,New York,893,169100,4107,1014,262725,2021-03,3.08,-12168.0,-10716,True,33820
2021,Erie,New York,893,169100,4107,1014,262725,2021-04,3.06,-12168.0,-10716,True,33820
2021,Erie,New York,893,169100,4107,1014,262725,2021-05,2.96,-12168.0,-10716,True,33820
